user_id,patient_id,session_count,avg_session_time,dropped_out
2480,2470,30,25,1
2481,1572,30,28,0
2482,2816,44,59,1
2483,1540,21,18,0
2484,890,11,44,0
2485,465,23,59,0
2486,1890,16,25,0
2487,1138,32,34,0
2488,2105,12,53,0
2489,925,15,20,0
2490,1388,19,19,1
2491,195,26,52,0
2492,1231,33,3,0
2493,1392,38,9,0
2494,619,10,57,1
2495,32,26,3,0
2496,1458,28,39,0
2497,1163,17,27,0
2498,145,23,53,1
2499,432,15,28,0
2500,2456,20,1,0
2501,1025,21,56,1
2502,2812,35,25,0
2503,1394,39,51,0
2504,316,24,49,1
2505,1069,3,25,0
2506,1018,12,54,0
2507,1183,5,29,0
2508,2630,5,32,1
2509,2120,11,32,0
2510,1067,35,49,1
2511,2346,9,16,0
2512,1510,37,57,1
2513,847,1,29,0
2514,916,15,23,0
2515,1601,22,36,0
2516,256,40,45,0
2517,1740,44,32,0
2518,2393,6,51,0
2519,562,1,35,1
2520,1198,36,49,0
2521,2139,15,55,1
2522,148,27,46,0
2523,338,28,10,0
2524,259,32,25,0
2525,1235,35,14,0
2526,868,4,10,1
2527,2939,42,48,1
2528,2139,37,31,0
2529,1135,42,3,0
2530,714,46,34,1
2531,352,41,19,0
2532,612,48,3,0
2533,2559,6,29,0
2534,2121,43,59,0
2535,1168,25,28,0
2536,1162,35,33,0
2537,1077,1,33,1
2538,1229,36,36,1
2539,2147,29,47,1
2540,2037,33,26,1
2541,1354,9,22,0
2542,1121,4,5,0
2543,2639,21,34,0
2544,855,18,39,1
2545,1219,30,43,0
2546,653,47,16,0
2547,2637,46,37,0
2548,2056,28,11,0
2549,2307,47,43,0
2550,2242,34,43,1
2551,682,27,54,0
2552,591,38,3,0
2553,1999,10,35,1
2554,1967,11,26,0
2555,2974,28,17,0
2556,2506,40,15,0
2557,2741,2,29,0
2558,797,25,19,0
2559,775,4,34,0
2560,682,45,17,1
2561,902,22,53,0
2562,1684,6,41,1
2563,1144,22,32,0
2564,1062,15,6,0
2565,1597,34,57,0
2566,720,48,10,0
2567,1725,13,32,0
2568,2213,31,32,1
2569,963,21,39,1
2570,452,5,7,0
2571,1515,19,46,0
2572,1608,3,36,0
2573,1164,37,46,0
2574,1321,4,4,0
2575,745,32,41,0
2576,2268,28,1,1
2577,439,34,20,0
2578,335,39,54,0
2579,2297,5,27,0
2580,737,25,36,0
2581,2722,23,21,1
2582,409,11,21,0
2583,2379,35,8,1
2584,563,44,29,1
2585,1986,15,35,1
2586,1787,18,53,0
2587,260,47,43,0
2588,2574,35,6,0
2589,579,15,46,0
2590,2144,14,26,0
2591,2513,23,47,1
2592,1104,20,9,0
2593,128,8,22,0
2594,2912,44,25,1
2595,1784,3,8,0
2596,2725,8,14,1
2597,438,34,3,0
2598,2268,37,12,0
2599,238,20,26,1
2600,1101,10,23,0
2601,413,46,27,1
2602,1441,29,29,0
2603,504,20,15,1
2604,127,36,29,0
2605,261,11,27,0
2606,2337,7,4,0
2607,1808,27,29,0
2608,693,27,13,0
2609,2519,5,26,0
2610,483,16,29,0
2611,534,41,15,0
2612,446,16,13,0
2613,1575,43,29,1
2614,1100,48,2,0
2615,2327,5,44,0
2616,2105,5,32,0
2617,183,38,55,0
2618,2295,3,21,1
2619,2856,3,43,0
2620,2524,7,40,0
2621,2620,37,42,0
2622,2768,24,19,0
2623,1016,9,58,0
2624,137,33,33,0
2625,817,12,29,0
2626,2847,8,11,1
2627,2677,40,33,0
2628,261,11,10,0
2629,2358,47,47,0
2630,1412,25,9,0
2631,733,20,51,0
2632,2009,34,34,1
2633,2676,7,6,0
2634,229,41,9,1
2635,1813,46,5,0
2636,1308,49,7,0
2637,544,39,4,0
2638,1671,39,6,0
2639,1436,9,40,0
2640,2493,49,33,0
2641,2726,19,30,0
2642,950,24,19,0
2643,1548,41,46,0
2644,1578,3,18,0
2645,2551,42,24,0
2646,2431,22,2,0
2647,191,21,43,0
2648,2171,45,54,0
2649,367,16,38,1
2650,627,14,24,0
2651,1928,20,52,0
2652,1701,43,5,0
2653,2948,16,56,1
2654,2694,35,40,0
2655,1879,29,55,0
2656,292,47,33,1
2657,2518,8,55,1
2658,1097,11,43,0
2659,596,44,43,0
2660,118,46,40,0
2661,1781,12,32,0
2662,1390,37,31,0
2663,733,26,29,0
2664,7,35,2,1
2665,2570,11,43,1
2666,1057,3,28,0
2667,367,4,8,0
2668,1708,26,57,0
2669,2814,3,2,1
2670,1070,30,3,0
2671,2117,48,26,0
2672,2920,35,59,0
2673,2345,8,30,0
2674,2930,18,28,0
2675,109,46,20,0
2676,1785,10,41,0
2677,498,12,43,0
2678,1475,7,5,0
2679,1887,14,18,0
2680,2417,3,13,0
2681,1022,48,28,0
2682,1366,47,4,1
2683,5,9,48,0
2684,2574,48,4,1
2685,1525,21,28,0
2686,1341,25,55,0
2687,1749,10,44,1
2688,2343,2,38,0
2689,420,2,10,1
2690,828,24,4,0
2691,1925,32,28,0
2692,2322,43,32,1
2693,1194,36,3,1
2694,2521,32,42,0
2695,1561,29,10,0
2696,1875,7,32,0
2697,876,45,3,0
2698,1808,9,29,0
2699,967,34,56,0
2700,1004,20,19,0
2701,2431,34,45,0
2702,1565,22,48,1
2703,2933,20,15,0
2704,327,46,7,0
2705,989,8,55,0
2706,1321,31,54,0
2707,1072,20,44,1
2708,1201,32,59,0
2709,1027,33,57,0
2710,171,12,4,0
2711,9,5,1,0
2712,418,11,56,0
2713,1046,19,40,0
2714,2358,28,33,0
2715,1485,31,52,1
2716,2107,8,21,0
2717,185,6,19,0
2718,1220,19,14,0
2719,1230,20,20,0
2720,1659,4,24,0
2721,253,37,18,0
2722,822,33,15,1
2723,1416,9,3,0
2724,975,9,3,0
2725,1152,36,16,0
2726,958,17,51,0
2727,794,8,31,0
2728,1207,36,34,0
2729,2586,35,10,0
2730,1570,38,10,1
2731,1202,44,54,1
2732,2344,11,59,0
2733,2016,12,1,0
2734,1739,15,54,0
2735,1270,19,26,1
2736,1060,25,57,1
2737,1092,36,54,1
2738,814,42,52,0
2739,1923,5,21,1
2740,2774,45,36,0
2741,589,14,44,0
2742,2123,3,23,0
2743,487,20,34,1
2744,526,18,47,1
2745,1182,1,48,1
2746,902,31,37,1
2747,2187,23,19,0
2748,1702,29,14,0
2749,644,21,32,0
2750,2746,23,18,0
2751,2070,46,42,0
2752,1585,42,2,0
2753,2186,15,27,0
2754,1411,48,8,0
2755,448,10,15,0
2756,1788,39,29,0
2757,1899,18,30,0
2758,1031,20,41,0
2759,2018,17,33,1
2760,1075,30,7,0
2761,1755,28,23,1
2762,2897,19,33,0
2763,1280,26,50,0
2764,2132,27,26,1
2765,2633,43,10,0
2766,378,30,50,0
2767,2762,46,30,0
2768,2151,4,31,1
2769,2224,26,41,0
2770,2498,27,22,0
2771,797,29,39,0
2772,2528,49,23,1
2773,562,33,56,0
2774,1842,30,26,0
2775,64,44,13,0
2776,916,4,25,0
2777,465,19,20,0
2778,1874,25,14,0
2779,1847,3,49,1
2780,1118,40,56,0
2781,387,8,54,0
2782,2270,23,7,0
2783,2976,18,1,1
2784,609,33,4,0
2785,1186,13,26,0
2786,2336,26,44,1
2787,79,28,30,0
2788,298,34,59,1
2789,2793,13,35,0
2790,2612,10,31,0
2791,2515,7,18,0
2792,2518,48,20,1
2793,2015,35,30,1
2794,829,16,56,0
2795,2453,38,27,0
2796,1855,41,23,0
2797,2775,9,21,0
2798,1552,10,11,0
2799,71,38,36,0
2800,2299,13,53,0
2801,1176,31,1,0
2802,1401,27,44,1
2803,1305,17,1,0
2804,1355,16,54,0
2805,2491,35,1,1
2806,851,2,55,1
2807,1942,29,15,0
2808,2684,23,46,0
2809,2130,49,32,0
2810,464,47,43,0
2811,699,2,42,0
2812,709,46,6,0
2813,487,7,17,0
2814,1047,24,20,0
2815,2147,32,56,0
2816,2141,41,9,0
2817,1810,27,32,0
2818,2416,8,26,0
2819,2570,48,26,0
2820,35,42,56,0
2821,1242,18,13,0
2822,719,26,2,0
2823,867,22,39,0
2824,1775,44,45,1
2825,546,17,29,0
2826,1230,17,13,0
2827,2023,34,33,0
2828,537,25,26,1
2829,2022,36,5,0
2830,2919,19,5,0
2831,2587,9,53,0
2832,2745,19,11,1
2833,2520,45,11,0
2834,806,45,46,0
2835,1364,13,50,1
2836,1148,16,37,0
2837,906,22,5,0
2838,2737,48,58,0
2839,1817,49,20,0
2840,542,36,7,0
2841,1631,28,24,0
2842,71,16,29,0
2843,2377,44,18,0
2844,254,17,20,0
2845,1086,27,28,0
2846,1820,37,38,1
2847,998,45,10,0
2848,1747,42,45,0
2849,436,9,35,0
2850,481,19,26,0
2851,2508,49,54,0
2852,476,29,56,0
2853,1489,20,35,0
2854,467,34,58,0
2855,2820,42,5,0
2856,706,14,56,1
2857,2451,18,17,0
2858,718,29,50,0
2859,1537,18,34,0
2860,651,45,6,0
2861,2497,44,6,0
2862,1328,41,37,1
2863,2018,32,9,0
2864,844,9,1,0
2865,2107,14,21,0
2866,1449,40,21,1
2867,554,12,6,0
2868,872,30,8,1
2869,1878,5,50,0
2870,1694,40,25,1
2871,369,4,51,1
2872,1979,2,13,0
2873,808,38,10,1
2874,506,33,45,0
2875,616,44,58,0
2876,2672,30,56,1
2877,2514,44,27,0
2878,805,38,18,1
2879,1332,46,24,0
2880,631,7,18,1
2881,73,43,48,0
2882,1426,17,48,0
2883,1051,42,53,1
2884,719,10,53,1
2885,2847,6,38,0
2886,958,19,36,1
2887,745,1,39,0
2888,1400,14,2,0
2889,1616,38,52,0
2890,672,48,16,0
2891,571,40,1,0
2892,2663,47,13,0
2893,2387,37,42,0
2894,1709,38,42,0
2895,443,6,55,1
2896,2953,39,51,0
2897,1312,14,15,0
2898,2111,36,32,0
2899,542,8,16,0
2900,205,24,22,1
2901,2032,39,49,0
2902,806,39,29,1
2903,2172,14,59,0
2904,1550,5,15,0
2905,1989,7,26,0
2906,1305,7,12,0
2907,1293,44,31,0
2908,1827,29,53,0
2909,2615,27,12,1
2910,2430,40,20,0
2911,1570,7,44,0
2912,576,19,48,1
2913,673,5,2,1
2914,297,41,50,0
2915,483,10,46,0
2916,1777,49,18,0
2917,2959,45,50,0
2918,1150,13,56,1
2919,1594,6,54,0
2920,1029,29,6,0
2921,169,35,9,0
2922,1862,39,3,0
2923,2526,27,32,0
2924,2476,44,18,1
2925,690,41,37,0
2926,1058,14,57,0
2927,665,23,6,0
2928,1531,5,1,0
2929,2327,14,28,0
2930,2621,34,14,0
2931,1936,46,58,0
2932,436,17,43,0
2933,1482,41,28,0
2934,1108,12,19,1
2935,2096,6,19,0
2936,1645,42,20,0
2937,2994,12,17,0
2938,1774,29,23,0
2939,749,9,3,0
2940,812,2,44,0
2941,738,19,2,0
2942,1812,17,33,1
2943,217,13,59,0
2944,2721,20,10,0
2945,2868,39,24,0
2946,2681,20,5,1
2947,1163,36,31,0
2948,1365,16,56,0
2949,2094,19,15,0
2950,2199,33,10,1
2951,994,33,22,0
2952,2425,14,39,0
2953,2430,21,52,0
2954,1937,28,43,0
2955,2540,35,10,0
2956,1119,19,29,0
2957,1135,49,45,0
2958,2600,17,18,0
2959,2508,11,55,1
2960,409,12,54,1
2961,2388,38,15,0
2962,1576,48,14,1
2963,805,4,19,0
2964,2235,28,32,0
2965,1893,46,31,1
2966,2122,2,37,0
2967,333,23,36,1
2968,2933,5,27,0
2969,864,16,50,0
2970,1551,18,1,0
2971,393,29,55,0
2972,2775,34,27,0
2973,2281,10,13,0
2974,2429,5,3,0
2975,1755,17,18,0
2976,402,33,13,0
2977,458,37,36,0
2978,584,45,43,0
2979,406,8,56,1
2980,2022,27,48,1
2981,287,46,58,0
2982,1439,32,46,1
2983,302,10,50,1
2984,2705,19,23,1
2985,2680,9,22,0
2986,359,17,45,1
2987,470,24,11,0
2988,1099,12,58,0
2989,2413,25,28,1
2990,1369,24,52,0
2991,5,10,23,0
2992,2254,3,10,0
2993,226,28,1,0
2994,107,34,25,0
2995,30,23,57,0
2996,1018,27,41,1
2997,937,28,55,0
2998,2924,12,18,0
2999,934,17,54,0
3000,1075,27,27,1
3001,160,23,21,0
3002,2409,2,43,1
3003,2464,12,48,0
3004,414,38,41,0
3005,725,23,17,0
3006,2735,29,54,0
3007,2867,6,5,0
3008,1234,30,51,0
3009,976,14,23,1
3010,1848,24,48,0
3011,2387,22,59,0
3012,1042,13,11,0
3013,2022,45,50,0
3014,1198,44,16,0
3015,1456,7,9,0
3016,1773,27,14,0
3017,200,48,37,0
3018,2455,23,41,1
3019,1540,14,48,0
3020,2340,49,35,0
3021,1887,35,8,0
3022,602,10,10,0
3023,1793,28,44,1
3024,1380,48,8,0
3025,194,39,13,1
3026,2018,49,47,1
3027,1010,23,33,0
3028,2649,19,30,0
3029,1112,5,15,0
3030,2757,41,16,0
3031,721,18,20,0
3032,162,37,36,0
3033,1146,47,41,1
3034,955,2,3,0
3035,1528,45,47,0
3036,2450,48,16,0
3037,2670,32,56,0
3038,1615,5,39,0
3039,1937,4,12,0
3040,1454,26,41,0
3041,728,40,52,1
3042,1171,5,16,0
3043,772,36,7,0
3044,1981,19,34,1
3045,1990,28,25,1
3046,1073,21,49,0
3047,1199,41,49,0
3048,2543,28,53,1
3049,1072,13,28,0
3050,981,29,37,0
3051,2686,17,34,0
3052,2576,14,45,1
3053,158,36,29,0
3054,1200,5,2,1
3055,2555,39,5,0
3056,148,34,23,1
3057,1877,34,53,1
3058,2725,41,5,1
3059,433,17,50,0
3060,1700,4,45,1
3061,285,4,38,0
3062,2640,37,47,0
3063,2639,5,53,0
3064,2560,16,59,0
3065,323,16,54,0
3066,712,11,37,1
3067,139,27,43,0
3068,163,2,24,1
3069,474,28,31,0
3070,516,2,26,1
3071,2102,34,17,1
3072,675,9,30,0
3073,1404,32,25,0
3074,2619,32,59,0
3075,1174,33,21,0
3076,679,3,12,0
3077,1305,17,17,0
3078,2583,25,15,1
3079,577,23,26,1
3080,2172,45,56,0
3081,917,22,26,0
3082,2897,25,22,0
3083,1646,41,52,1
3084,2492,26,34,0
3085,2366,33,56,0
3086,1382,22,31,0
3087,2978,24,54,0
3088,387,6,13,0
3089,5,42,42,0
3090,523,36,21,1
3091,1687,11,15,1
3092,1934,37,10,0
3093,2959,41,32,0
3094,1772,16,29,0
3095,2440,45,47,0
3096,150,49,22,1
3097,1161,45,15,1
3098,2415,41,19,1
3099,1079,5,35,1
3100,281,45,19,1
3101,2888,22,31,0
3102,1673,2,34,0
3103,380,28,35,1
3104,2942,27,46,1
3105,86,30,5,0
3106,941,46,23,0
3107,1300,11,5,1
3108,538,42,37,1
3109,824,29,33,0
3110,973,1,13,0
3111,986,20,59,1
3112,1850,42,2,0
3113,2598,40,55,0
3114,586,8,56,1
3115,242,6,12,0
3116,227,28,13,0
3117,2170,43,20,0
3118,1832,32,18,0
3119,2418,1,47,0
3120,365,42,46,0
3121,2371,45,31,0
3122,754,22,13,1
3123,1971,46,38,1
3124,2172,25,54,1
3125,2435,4,10,0
3126,2928,42,1,0
3127,2824,41,37,1
3128,2548,35,27,0
3129,836,2,38,0
3130,244,20,52,0
3131,2911,42,14,0
3132,2914,49,20,0
3133,1235,47,35,1
3134,187,4,21,0
3135,1810,25,25,0
3136,120,27,34,0
3137,1578,5,41,0
3138,2436,39,13,0
3139,1114,16,4,0
3140,999,46,21,1
3141,2535,19,59,0
3142,2667,3,49,0
3143,2572,44,24,1
3144,2844,21,53,0
3145,1920,14,45,0
3146,2144,11,33,0
3147,1430,7,46,0
3148,2911,40,23,1
3149,222,8,12,0
3150,1606,15,46,0
3151,1796,28,15,0
3152,1975,29,23,1
3153,2219,5,41,0
3154,2355,36,10,0
3155,631,47,36,0
3156,1470,2,29,1
3157,1581,26,13,0
3158,2720,42,53,0
3159,671,11,49,0
3160,1448,49,50,1
3161,166,8,31,0
3162,1821,36,39,0
3163,382,19,57,0
3164,423,31,47,0
3165,173,36,16,0
3166,439,17,48,1
3167,2791,5,11,0
3168,1476,6,28,0
3169,2524,29,54,0
3170,2181,26,43,1
3171,2853,22,46,1
3172,946,21,29,1
3173,1626,9,18,0
3174,111,10,46,1
3175,2144,44,32,1
3176,1787,47,13,0
3177,94,14,57,0
3178,105,48,56,0
3179,1947,18,42,0
3180,2109,32,35,0
3181,1474,48,42,0
3182,283,22,30,0
3183,2142,5,46,0
3184,890,4,18,0
3185,962,4,37,1
3186,95,1,44,0
3187,2193,8,40,0
3188,1670,17,58,1
3189,704,27,29,0
3190,616,7,45,0
3191,2970,43,36,0
3192,304,27,54,1
3193,558,35,31,0
3194,2185,38,7,0
3195,617,14,24,0
3196,1424,20,52,0
3197,2402,36,8,0
3198,2390,9,3,0
3199,233,42,48,0
3200,2924,21,22,1
3201,2135,26,21,0
3202,1510,24,37,0
3203,94,27,56,0
3204,1609,46,20,0
3205,1057,34,19,0
3206,2959,12,51,1
3207,2491,20,18,0
3208,890,10,30,0
3209,2671,29,10,0
3210,1132,44,45,0
3211,1693,23,51,0
3212,604,40,27,1
3213,1805,41,46,0
3214,1256,3,1,0
3215,2902,13,11,0
3216,244,5,3,0
3217,985,14,4,0
3218,213,34,24,0
3219,2070,43,11,0
3220,557,48,33,0
3221,1682,20,59,0
3222,1176,45,25,0
3223,2366,24,31,0
3224,2326,12,2,1
3225,2993,27,13,0
3226,2651,31,42,0
3227,2189,45,12,0
3228,1150,15,12,1
3229,646,2,54,0
3230,1034,30,4,0
3231,2231,29,5,0
3232,1808,26,50,0
3233,2295,39,49,1
3234,1363,8,5,0
3235,1925,20,43,0
3236,2710,26,29,1
3237,203,27,4,1
3238,292,48,42,1
3239,2059,12,38,1
3240,2715,26,17,0
3241,201,18,23,0
3242,178,46,13,0
3243,1509,38,11,0
3244,632,24,10,1
3245,1369,24,34,0
3246,114,42,33,0
3247,2303,40,28,0
3248,1602,23,45,0
3249,2059,2,21,0
3250,2798,21,31,1
3251,2637,4,44,0
3252,2417,4,29,1
3253,1692,12,51,0
3254,1157,40,56,0
3255,2411,21,56,0
3256,760,19,52,1
3257,1980,42,43,0
3258,1384,39,6,1
3259,2392,24,49,1
3260,2461,23,46,1
3261,2749,33,10,0
3262,86,8,10,0
3263,75,28,43,0
3264,829,38,32,1
3265,146,34,33,0
3266,744,49,34,0
3267,2028,30,11,1
3268,2674,10,19,1
3269,352,22,30,0
3270,1945,24,40,1
3271,2334,4,43,0
3272,1862,42,31,0
3273,1621,16,59,0
3274,619,48,9,0
3275,787,35,40,1
3276,902,13,14,1
3277,944,29,27,0
3278,2975,44,31,0
3279,601,30,15,0
3280,1934,41,28,0
3281,767,47,2,0
3282,2089,25,48,0
3283,2818,9,37,0
3284,2638,3,47,0
3285,1773,13,31,0
3286,2661,8,39,1
3287,694,19,22,1
3288,511,47,10,0
3289,2349,31,20,0
3290,2533,21,34,0
3291,655,11,7,1
3292,2075,29,7,1
3293,2974,37,2,0
3294,2852,11,48,1
3295,1115,44,59,0
3296,1629,42,16,0
3297,743,13,3,0
3298,896,17,23,1
3299,46,7,29,1
3300,2379,1,7,0
3301,2610,6,14,0
3302,1752,42,49,0
3303,1969,25,58,0
3304,763,12,40,1
3305,2915,10,16,0
3306,333,10,50,0
3307,506,10,53,0
3308,2442,11,9,0
3309,794,4,46,0
3310,2243,23,1,0
3311,545,44,40,0
3312,116,44,28,0
3313,2278,25,45,0
3314,1508,4,39,0
3315,153,16,4,0
3316,508,34,49,0
3317,1048,34,25,0
3318,2601,11,41,0
3319,1937,37,48,1
3320,815,20,44,0
3321,2494,7,1,0
3322,320,41,56,0
3323,2762,45,24,0
3324,2747,20,7,1
3325,2509,31,30,0
3326,139,20,25,1
3327,2280,17,39,0
3328,1085,36,53,0
3329,457,49,43,0
3330,406,46,50,1
3331,1346,37,17,0
3332,775,23,36,0
3333,2754,43,12,1
3334,1834,48,50,0
3335,1306,45,20,0
3336,2764,47,28,0
3337,2000,35,45,0
3338,784,1,36,1
3339,2565,48,34,0
3340,1561,1,52,0
3341,2490,4,55,1
3342,2193,30,5,0
3343,73,43,57,0
3344,454,9,27,0
3345,2614,8,35,1
3346,1995,7,34,1
3347,2185,29,26,0
3348,2462,25,9,0
3349,1912,4,23,1
3350,2756,28,28,0
3351,803,23,18,1
3352,15,26,15,0
3353,2608,21,8,0
3354,1408,24,44,0
3355,1490,27,6,0
3356,927,15,8,0
3357,1765,21,52,1
3358,1303,44,31,0
3359,2331,42,37,0
3360,630,34,40,0
3361,1512,17,47,0
3362,2953,41,17,1
3363,1496,3,23,0
3364,1603,49,46,0
3365,808,24,43,0
3366,1150,5,58,0
3367,727,19,6,1
3368,2003,13,10,0
3369,2317,44,36,0
3370,388,25,30,1
3371,2248,37,50,1
3372,2436,34,23,0
3373,855,28,58,0
3374,1598,1,27,1
3375,2992,36,6,0
3376,735,47,8,0
3377,2851,27,42,0
3378,2092,13,17,0
3379,220,17,36,1
3380,859,5,29,0
3381,1780,4,32,0
3382,936,22,20,0
3383,1144,8,19,0
3384,1928,4,31,0
3385,634,35,25,0
3386,61,26,53,0
3387,1220,37,38,0
3388,2483,18,44,0
3389,494,20,43,0
3390,753,49,14,0
3391,123,32,50,0
3392,507,37,6,0
3393,759,22,48,0
3394,2896,42,38,0
3395,1015,35,38,0
3396,1589,4,42,0
3397,2000,28,8,0
3398,72,43,42,0
3399,1332,13,20,0
3400,2136,35,19,0
3401,1409,21,56,0
3402,1762,16,47,0
3403,568,9,27,0
3404,581,29,7,1
3405,1264,41,59,0
3406,2492,39,5,0
3407,2633,43,10,0
3408,2673,14,53,0
3409,847,40,25,0
3410,2644,17,51,0
3411,2481,42,36,0
3412,1821,10,11,0
3413,839,18,19,1
3414,1856,36,19,0
3415,2543,37,29,1
3416,857,47,2,0
3417,36,13,18,0
3418,254,34,26,0
3419,2827,9,54,1
3420,1512,32,15,0
3421,766,31,30,0
3422,635,25,38,0
3423,2529,28,39,0
3424,2946,26,22,0
3425,1795,20,47,0
3426,1297,19,20,0
3427,2143,1,38,0
3428,1057,7,40,0
3429,2797,33,23,0
3430,1843,45,27,1
3431,1655,25,22,0
3432,1567,40,21,0
3433,763,8,36,0
3434,1584,6,40,0
3435,1811,47,31,0
3436,2249,34,1,0
3437,986,33,47,0
3438,2979,1,40,0
3439,2139,34,59,0
3440,2914,44,53,0
3441,1891,44,4,0
3442,1511,29,25,0
3443,2930,20,3,0
3444,2667,35,29,0
3445,522,29,13,0
3446,1581,42,20,0
3447,1533,11,9,0
3448,490,3,10,0
3449,328,34,4,0
3450,1262,28,9,0
3451,1024,30,13,0
3452,489,4,28,0
3453,670,45,16,1
3454,502,21,51,0
3455,2876,16,10,0
3456,521,37,2,0
3457,341,31,32,0
3458,2599,48,48,0
3459,1217,25,42,0
3460,1928,41,39,0
3461,1257,31,3,0
3462,1283,7,18,0
3463,552,33,27,1
3464,2848,5,45,0
3465,726,11,59,0
3466,1982,38,50,0
3467,2771,33,13,0
3468,2504,17,30,0
3469,2137,7,17,0
3470,1957,32,3,1
3471,85,6,49,0
3472,184,44,25,0
3473,2455,36,10,0
3474,262,35,10,0
3475,1419,14,1,0
3476,1995,2,59,1
3477,831,38,55,0
3478,1720,25,40,0
3479,2588,13,28,1
3480,1141,43,41,0
3481,1873,15,33,1
3482,2294,41,15,0
3483,527,47,37,1
3484,630,48,17,0
3485,2562,16,54,0
3486,1054,46,10,0
3487,266,49,19,0
3488,1188,17,14,0
3489,2472,41,10,0
3490,388,20,49,0
3491,1413,35,30,0
3492,2256,18,57,1
3493,724,19,24,0
3494,235,46,34,0
3495,2033,23,30,0
3496,2193,43,18,1
3497,2680,16,55,0
3498,2497,20,55,1
3499,2441,11,29,0
3500,2664,17,51,0
3501,2746,47,26,0
3502,377,15,9,1
3503,2247,27,34,0
3504,21,15,15,1
3505,281,35,52,0
3506,1296,36,28,1
3507,2083,9,6,1
3508,1127,47,4,1
3509,553,10,14,0
3510,2214,47,52,1
3511,666,47,33,1
3512,770,24,44,1
3513,2048,43,53,0
3514,2628,37,5,0
3515,2857,26,22,1
3516,1344,34,53,1
3517,644,34,47,0
3518,2140,6,2,0
3519,2156,10,17,0
3520,651,4,2,0
3521,1708,2,21,1
3522,353,18,42,1
3523,1671,22,47,0
3524,431,9,46,1
3525,1624,7,22,0
3526,11,26,8,0
3527,96,45,41,0
3528,282,11,10,1
3529,716,46,6,0
3530,198,5,56,0
3531,1434,42,37,0
3532,500,39,42,0
3533,1503,11,54,0
3534,339,31,52,0
3535,1652,28,19,0
3536,1198,21,6,1
3537,710,21,29,0
3538,2037,2,31,0
3539,1724,36,8,0
3540,2619,8,11,0
3541,2813,4,50,1
3542,1727,30,44,0
3543,781,5,2,0
3544,1703,36,59,0
3545,1949,3,39,0
3546,2869,22,13,0
3547,1628,41,9,1
3548,2539,35,6,1
3549,838,38,35,0
3550,1120,2,56,1
3551,1512,20,5,1
3552,1214,17,50,0
3553,1536,20,30,1
3554,1688,22,14,1
3555,2863,11,27,0
3556,2109,48,21,0
3557,2618,43,26,1
3558,1491,3,46,1
3559,2763,7,36,1
3560,643,17,32,0
3561,291,30,41,0
3562,299,21,55,0
3563,935,38,2,0
3564,1872,31,41,1
3565,1287,32,21,0
3566,2320,15,50,0
3567,2730,37,31,0
3568,515,46,58,0
3569,1971,22,59,0
3570,1762,42,45,0
3571,2276,12,23,0
3572,557,27,38,0
3573,1656,48,41,0
3574,2051,38,4,0
3575,2160,31,46,0
3576,1306,30,36,0
3577,2414,3,49,0
3578,603,20,29,0
3579,2336,36,22,1
3580,1917,22,6,1
3581,2732,25,7,0
3582,999,17,13,0
3583,2080,15,33,0
3584,1825,40,4,0
3585,954,10,17,0
3586,1905,43,30,0
3587,2452,47,25,0
3588,1880,14,55,0
3589,2367,7,54,0
3590,766,41,2,1
3591,822,35,27,0
3592,2515,2,2,0
3593,1401,7,17,0
3594,2505,24,24,0
3595,831,14,45,0
3596,1426,43,19,0
3597,1378,21,22,0
3598,2227,47,2,0
3599,2402,33,54,0
3600,2373,14,31,0
3601,2453,41,32,0
3602,959,26,50,0
3603,1910,44,59,1
3604,1653,15,45,0
3605,853,20,10,0
3606,1375,41,54,1
3607,589,5,3,0
3608,2492,22,29,0
3609,1076,37,36,0
3610,1441,22,2,1
3611,2955,33,53,0
3612,848,27,25,0
3613,2792,7,14,0
3614,440,40,11,0
3615,43,35,55,0
3616,2277,1,19,0
3617,573,4,32,0
3618,368,45,8,0
3619,807,39,28,0
3620,1323,46,50,0
3621,1375,16,58,0
3622,16,25,13,0
3623,1700,26,32,0
3624,2559,48,8,0
3625,1994,47,14,0
3626,2756,18,6,1
3627,974,11,34,0
3628,120,46,2,0
3629,524,34,44,0
3630,1783,45,56,0
3631,898,40,52,0
3632,2470,9,38,0
3633,1603,3,34,1
3634,393,46,48,0
3635,2253,1,51,0
3636,28,42,11,0
3637,2933,8,22,0
3638,763,6,58,0
3639,445,16,21,0
3640,322,18,28,0
3641,622,9,32,0
3642,370,23,50,0
3643,2739,30,8,1
3644,637,47,26,1
3645,1687,35,22,1
3646,1321,36,17,0
3647,2713,44,51,0
3648,1819,25,25,0
3649,2018,43,30,0
3650,128,27,33,0
3651,2879,33,23,0
3652,1578,3,9,1
3653,1886,39,40,1
3654,802,23,14,1
3655,2942,33,38,1
3656,2085,33,59,1
3657,2117,5,57,0
3658,2638,36,58,1
3659,456,26,37,0
3660,2633,3,47,1
3661,2368,29,54,0
3662,2014,27,23,0
3663,574,15,17,0
3664,1497,33,58,1
3665,1609,22,27,0
3666,73,38,20,0
3667,2469,27,53,0
3668,718,45,10,0
3669,1384,29,43,0
3670,187,37,44,1
3671,2258,3,45,1
3672,2041,24,59,0
3673,180,24,2,1
3674,2410,43,39,0
3675,815,19,41,0
3676,1235,28,55,0
3677,1035,17,55,0
